,id,age,sport,years experience,hours training,ranking
4330,1591,16,Track and Field,1,9.0,0.06
4331,1591,15,Swimming,4,10.3,0.65
4332,1591,16,Swimming,5,12.22,0.83
4333,1591,15,Soccer,3,13.1,0.65
4334,1591,16,Soccer,4,14.54,0.79
4335,1593,15,Basketball,1,13.7,0.29
4336,1593,16,Basketball,2,16.1,0.55
4337,1594,15,Soccer,1,12.7,0.23
4338,1594,16,Soccer,2,16.87,0.62
4339,1594,16,Track and Field,1,12.0,0.2
4340,1594,15,Basketball,1,12.7,0.21
4341,1594,16,Basketball,2,14.89,0.51
4342,1595,14,Track and Field,3,8.8,0.47
4343,1595,15,Track and Field,4,10.54,0.72
4344,1596,15,Swimming,1,13.7,0.29
4345,1596,16,Swimming,2,16.8,0.6
4346,1597,15,Swimming,4,14.3,0.84
4347,1598,15,Swimming,1,12.7,0.19
4348,1598,14,Basketball,4,13.0,0.76
4349,1598,15,Basketball,5,16.55,0.93
4350,1598,15,Track and Field,1,11.7,0.23
4351,1599,16,Basketball,1,10.0,0.13
4352,1599,16,Soccer,1,8.0,0.01
4353,1600,15,Basketball,1,13.7,0.26
4354,1600,16,Basketball,2,18.83,0.67
4355,1600,17,Basketball,3,25.84,0.92
4356,1600,17,Soccer,1,12.3,0.17
4357,1601,15,Track and Field,2,9.9,0.38
4358,1603,15,Track and Field,1,8.7,0.07
4359,1603,16,Track and Field,2,9.74,0.37
4360,1603,17,Track and Field,3,13.37,0.66
4361,1603,14,Soccer,1,10.4,0.1
4362,1603,15,Soccer,2,12.41,0.48
4363,1603,16,Soccer,3,14.48,0.74
4364,1603,17,Soccer,4,18.13,0.88
4365,1603,17,Swimming,1,11.3,0.13
4366,1604,16,Basketball,1,8.0,0.01
4367,1605,15,Soccer,2,7.9,0.36
4368,1605,16,Soccer,3,9.26,0.47
4369,1605,17,Soccer,4,10.51,0.66
4370,1605,18,Soccer,5,13.1,0.86
4371,1605,15,Swimming,4,12.3,0.75
4372,1605,16,Swimming,5,13.59,0.9
4373,1605,17,Swimming,6,17.42,0.97
4374,1605,18,Swimming,7,21.68,0.99
4375,1607,15,Soccer,2,12.9,0.46
4376,1607,15,Swimming,2,11.9,0.41
4377,1608,17,Basketball,1,14.3,0.33
4378,1613,15,Soccer,2,9.9,0.37
4379,1613,16,Soccer,3,11.87,0.65
4380,1613,17,Soccer,4,14.44,0.81
4381,1613,18,Soccer,5,18.69,0.94
4382,1613,15,Track and Field,4,9.3,0.67
4383,1613,16,Track and Field,5,11.97,0.82
4384,1613,17,Track and Field,6,16.19,0.94
4385,1613,18,Track and Field,7,19.74,0.98
4386,1613,15,Basketball,3,14.1,0.68
4387,1613,16,Basketball,4,15.99,0.85
4388,1613,17,Basketball,5,18.67,0.95
4389,1613,18,Basketball,6,21.26,0.98
4390,1614,14,Basketball,3,10.8,0.57
4391,1614,15,Basketball,4,13.24,0.77
4392,1614,16,Basketball,5,17.14,0.94
4393,1614,17,Basketball,6,22.7,0.99
4394,1614,15,Swimming,1,11.7,0.15
4395,1614,16,Swimming,2,16.24,0.55
4396,1614,17,Swimming,3,18.7,0.8
4397,1615,15,Track and Field,4,8.3,0.57
4398,1615,16,Track and Field,5,9.32,0.74
4399,1616,15,Basketball,1,10.7,0.18
4400,1616,16,Basketball,2,13.75,0.46
4401,1619,15,Basketball,1,11.7,0.17
4402,1619,16,Basketball,2,14.19,0.49
4403,1619,16,Track and Field,1,14.0,0.28
4404,1620,15,Swimming,1,11.7,0.2
4405,1620,14,Soccer,1,13.4,0.26
4406,1620,15,Soccer,2,14.98,0.57
4407,1620,14,Basketball,3,11.8,0.66
4408,1620,15,Basketball,4,13.71,0.81
4409,1621,14,Basketball,1,14.4,0.27
4410,1621,15,Basketball,2,16.55,0.63
4411,1621,16,Basketball,3,19.36,0.85
4412,1621,17,Basketball,4,25.07,0.95
4413,1623,15,Swimming,1,14.7,0.31
4414,1623,16,Swimming,2,17.4,0.57
4415,1623,17,Swimming,3,20.08,0.83
4416,1624,15,Basketball,2,10.9,0.41
4417,1624,16,Basketball,3,12.79,0.68
4418,1624,17,Basketball,4,14.13,0.84
4419,1624,18,Basketball,5,19.03,0.95
4420,1626,15,Swimming,3,10.1,0.57
4421,1626,15,Basketball,4,9.3,0.64
4422,1626,15,Track and Field,3,8.1,0.46
4423,1628,15,Basketball,4,9.3,0.67
4424,1628,15,Swimming,4,10.3,0.69
4425,1629,14,Swimming,3,13.8,0.69
4426,1629,15,Swimming,4,19.08,0.91
4427,1629,16,Swimming,5,22.75,0.97
4428,1629,14,Basketball,2,8.6,0.35
4429,1629,15,Basketball,3,11.62,0.62
4430,1629,16,Basketball,4,13.96,0.78
4431,1630,17,Swimming,1,8.3,0.02
4432,1630,16,Soccer,1,14.0,0.26
4433,1630,17,Soccer,2,17.18,0.61
4434,1630,17,Basketball,1,10.3,0.11
4435,1631,15,Swimming,1,7.7,0.02
4436,1631,14,Soccer,1,13.4,0.3
4437,1631,15,Soccer,2,17.28,0.61
4438,1631,14,Basketball,1,13.4,0.28
4439,1631,15,Basketball,2,18.26,0.66
4440,1633,16,Basketball,1,14.0,0.26
4441,1633,17,Basketball,2,18.75,0.64
4442,1633,18,Basketball,3,26.23,0.91
4443,1633,15,Swimming,4,10.3,0.68
4444,1633,16,Swimming,5,14.28,0.88
4445,1633,17,Swimming,6,15.92,0.96
4446,1633,18,Swimming,7,18.86,0.98
4447,1633,16,Track and Field,1,13.0,0.26
4448,1633,17,Track and Field,2,15.43,0.56
4449,1633,18,Track and Field,3,19.25,0.8
4450,1634,16,Soccer,1,15.0,0.31
4451,1634,17,Soccer,2,18.48,0.62
4452,1634,18,Soccer,3,24.3,0.9
4453,1634,18,Swimming,1,14.6,0.32
4454,1634,18,Track and Field,1,15.6,0.33
4455,1635,14,Basketball,2,10.6,0.41
4456,1635,14,Track and Field,1,9.4,0.05
4457,1636,15,Basketball,1,8.7,0.03
4458,1636,16,Basketball,2,12.01,0.41
4459,1638,15,Swimming,1,14.7,0.28
4460,1638,16,Swimming,2,16.28,0.54
4461,1638,17,Swimming,3,22.58,0.86
4462,1638,18,Swimming,4,29.58,0.97
4463,1640,16,Soccer,1,14.0,0.23
4464,1642,16,Soccer,1,13.0,0.21
4465,1642,17,Soccer,2,16.56,0.55
4466,1642,18,Soccer,3,19.62,0.8
4467,1642,18,Basketball,1,14.6,0.3
4468,1644,16,Basketball,1,12.0,0.18
4469,1644,17,Basketball,2,16.08,0.58
4470,1644,18,Basketball,3,20.18,0.81
4471,1646,16,Soccer,1,15.0,0.31
4472,1646,17,Soccer,2,17.29,0.59
4473,1646,18,Soccer,3,21.33,0.87
4474,1646,16,Track and Field,1,10.0,0.14
4475,1646,17,Track and Field,2,12.85,0.44
4476,1646,18,Track and Field,3,17.41,0.81
4477,1646,16,Basketball,1,14.0,0.29
4478,1646,17,Basketball,2,18.94,0.68
4479,1646,18,Basketball,3,26.51,0.9
4480,1647,16,Basketball,1,8.0,0.01
4481,1647,17,Basketball,2,9.4,0.36
4482,1647,18,Basketball,3,11.72,0.65
4483,1647,15,Soccer,3,9.1,0.48
4484,1647,16,Soccer,4,10.97,0.68
4485,1647,17,Soccer,5,12.8,0.87
4486,1647,18,Soccer,6,15.22,0.95
4487,1647,15,Track and Field,3,10.1,0.53
4488,1647,16,Track and Field,4,11.77,0.72
4489,1647,17,Track and Field,5,13.77,0.86
4490,1647,18,Track and Field,6,16.63,0.95
4491,1649,18,Soccer,1,13.6,0.29
4492,1649,15,Basketball,4,15.3,0.82
4493,1649,16,Basketball,5,20.23,0.96
4494,1649,17,Basketball,6,26.13,0.99
4495,1649,18,Basketball,7,31.73,1.0
4496,1650,14,Basketball,4,10.0,0.7
4497,1650,15,Basketball,5,12.52,0.84
4498,1650,16,Basketball,6,15.04,0.93
4499,1650,14,Swimming,3,7.8,0.4
4500,1650,15,Swimming,4,10.13,0.7
4501,1650,16,Swimming,5,13.37,0.89
4502,1650,15,Track and Field,1,8.7,0.03
4503,1650,16,Track and Field,2,10.37,0.39
4504,1654,15,Basketball,1,9.7,0.07
4505,1654,14,Soccer,4,13.0,0.76
4506,1654,15,Soccer,5,18.09,0.94
4507,1654,15,Track and Field,1,13.7,0.27
4508,1655,16,Basketball,1,8.0,0.01
4509,1655,17,Basketball,2,11.18,0.42
4510,1655,18,Basketball,3,15.13,0.74
4511,1658,14,Swimming,4,11.0,0.71
4512,1658,14,Basketball,2,14.6,0.52
4513,1658,14,Soccer,4,10.0,0.7
4514,1660,15,Basketball,1,11.7,0.21
4515,1660,15,Soccer,1,8.7,0.07
4516,1661,17,Basketball,1,13.3,0.23
4517,1661,18,Basketball,2,15.6,0.53
4518,1661,17,Soccer,1,8.3,0.04
4519,1661,18,Soccer,2,11.41,0.4
4520,1662,14,Swimming,2,9.6,0.37
4521,1662,14,Soccer,2,11.6,0.43
4522,1663,14,Swimming,4,12.0,0.74
4523,1663,15,Swimming,5,13.89,0.91
4524,1663,14,Basketball,1,8.4,0.06
4525,1663,15,Basketball,2,11.26,0.4
4526,1663,14,Soccer,1,9.4,0.08
4527,1663,15,Soccer,2,12.45,0.47
4528,1664,14,Swimming,4,9.0,0.66
4529,1664,14,Soccer,3,11.8,0.62
4530,1665,14,Soccer,2,12.6,0.45
4531,1665,14,Swimming,4,12.0,0.74
4532,1665,14,Basketball,2,9.6,0.37
4533,1666,16,Basketball,1,10.0,0.09
4534,1666,16,Soccer,1,9.0,0.04
4535,1667,15,Track and Field,1,10.7,0.16
4536,1667,15,Swimming,4,14.3,0.79
4537,1668,14,Swimming,3,11.8,0.6
4538,1668,15,Swimming,4,13.86,0.84
4539,1669,16,Swimming,1,15.0,0.29
4540,1669,17,Swimming,2,18.35,0.66
4541,1669,14,Soccer,1,8.4,0.07
4542,1669,15,Soccer,2,11.35,0.39
4543,1669,16,Soccer,3,12.49,0.64
4544,1669,17,Soccer,4,16.64,0.85
4545,1670,15,Swimming,1,11.7,0.2
4546,1670,16,Swimming,2,13.65,0.51
4547,1671,16,Soccer,1,13.0,0.26
4548,1671,16,Basketball,1,10.0,0.1
4549,1671,15,Swimming,4,11.3,0.7
4550,1671,16,Swimming,5,15.64,0.92
4551,1677,14,Basketball,2,13.6,0.47
4552,1677,15,Basketball,3,18.08,0.82
4553,1677,14,Track and Field,1,11.4,0.16
4554,1677,15,Track and Field,2,15.02,0.51
4555,1680,14,Basketball,2,10.6,0.4
4556,1680,14,Soccer,4,9.0,0.66
4557,1680,14,Swimming,4,8.0,0.55
4558,1681,17,Track and Field,1,14.3,0.31
4559,1681,17,Swimming,1,14.3,0.32
4560,1682,16,Track and Field,1,10.0,0.09
4561,1682,17,Track and Field,2,11.79,0.45
4562,1683,15,Basketball,4,15.3,0.82
4563,1683,16,Basketball,5,20.83,0.96
4564,1683,15,Swimming,1,13.7,0.23
4565,1683,16,Swimming,2,16.96,0.61
4566,1685,15,Swimming,2,8.9,0.35
4567,1685,16,Swimming,3,11.37,0.62
4568,1685,17,Swimming,4,13.65,0.78
4569,1686,16,Track and Field,1,11.0,0.19
4570,1687,15,Swimming,3,13.1,0.68
4571,1687,15,Soccer,3,12.1,0.64
4572,1687,15,Track and Field,2,7.9,0.35
4573,1688,18,Soccer,1,15.6,0.3
4574,1689,15,Track and Field,4,11.3,0.73
4575,1689,16,Track and Field,5,15.66,0.92
4576,1689,15,Soccer,3,15.1,0.74
4577,1689,16,Soccer,4,18.73,0.91
4578,1690,16,Soccer,1,11.0,0.15
4579,1690,15,Swimming,3,14.1,0.72
4580,1690,16,Swimming,4,16.04,0.87
4581,1691,16,Soccer,1,8.0,0.04
4582,1692,16,Soccer,1,9.0,0.05
4583,1693,17,Basketball,1,13.3,0.29
4584,1693,16,Track and Field,1,10.0,0.13
4585,1693,17,Track and Field,2,11.57,0.41
4586,1694,16,Soccer,1,14.0,0.27
4587,1694,17,Soccer,2,18.19,0.62
4588,1694,17,Swimming,1,14.3,0.26
4589,1695,15,Swimming,3,11.1,0.6
4590,1695,15,Track and Field,2,13.9,0.5
4591,1696,15,Soccer,1,11.7,0.16
4592,1696,16,Soccer,2,15.98,0.57
4593,1696,17,Soccer,3,21.58,0.85
4594,1697,16,Basketball,1,10.0,0.14
4595,1697,17,Basketball,2,11.91,0.42
4596,1698,18,Soccer,1,12.6,0.25
4597,1698,15,Track and Field,3,9.1,0.51
4598,1698,16,Track and Field,4,12.44,0.74
4599,1698,17,Track and Field,5,15.61,0.92
4600,1698,18,Track and Field,6,20.46,0.97
4601,1698,16,Basketball,1,12.0,0.17
4602,1698,17,Basketball,2,13.86,0.53
4603,1698,18,Basketball,3,18.75,0.83
4604,1699,17,Basketball,1,11.3,0.14
4605,1699,17,Soccer,1,11.3,0.13
4606,1699,17,Swimming,1,10.3,0.15
4607,1701,16,Track and Field,1,9.0,0.09
4608,1701,16,Soccer,1,9.0,0.07
4609,1701,16,Swimming,1,11.0,0.18
4610,1703,15,Track and Field,2,7.9,0.35
4611,1703,16,Track and Field,3,9.59,0.52
4612,1703,17,Track and Field,4,13.39,0.8
4613,1704,18,Soccer,1,12.6,0.22
4614,1706,15,Swimming,1,11.7,0.17
4615,1706,15,Soccer,2,14.9,0.56
4616,1706,15,Basketball,4,11.3,0.76
4617,1708,15,Track and Field,1,10.7,0.17
4618,1708,16,Track and Field,2,12.44,0.45
4619,1708,17,Track and Field,3,15.92,0.72
4620,1708,18,Track and Field,4,22.12,0.94
4621,1709,15,Swimming,2,10.9,0.4
4622,1709,15,Track and Field,4,13.3,0.79
4623,1710,14,Swimming,2,10.6,0.38
4624,1710,15,Swimming,3,13.88,0.67
4625,1711,17,Swimming,1,12.3,0.26
4626,1711,14,Basketball,1,14.4,0.27
4627,1711,15,Basketball,2,16.49,0.6
4628,1711,16,Basketball,3,19.61,0.85
4629,1711,17,Basketball,4,27.19,0.96
4630,1711,16,Track and Field,1,8.0,0.01
4631,1711,17,Track and Field,2,9.28,0.37
4632,1712,18,Track and Field,1,13.6,0.3
4633,1712,17,Swimming,1,13.3,0.24
4634,1712,18,Swimming,2,14.96,0.52
4635,1715,15,Soccer,1,7.7,0.02
4636,1715,15,Track and Field,1,12.7,0.19
4637,1715,15,Basketball,1,7.7,0.01
4638,1716,16,Basketball,1,13.0,0.25
4639,1716,17,Basketball,2,17.59,0.59
4640,1716,14,Track and Field,4,14.0,0.8
4641,1716,15,Track and Field,5,16.73,0.91
4642,1716,16,Track and Field,6,23.11,0.98
4643,1716,17,Track and Field,7,29.74,1.0
4644,1716,15,Swimming,1,9.7,0.08
4645,1716,16,Swimming,2,10.67,0.41
4646,1716,17,Swimming,3,14.86,0.71
4647,1717,16,Basketball,1,9.0,0.06
4648,1717,15,Track and Field,2,10.9,0.42
4649,1717,16,Track and Field,3,14.81,0.71
4650,1717,15,Swimming,3,8.1,0.44
4651,1717,16,Swimming,4,11.08,0.76
4652,1718,16,Soccer,1,11.0,0.14
4653,1718,17,Soccer,2,12.12,0.46
4654,1718,18,Soccer,3,16.51,0.79
4655,1718,17,Swimming,1,11.3,0.13
4656,1718,18,Swimming,2,14.06,0.49
4657,1720,17,Swimming,1,14.3,0.32
4658,1722,14,Track and Field,2,8.6,0.34
4659,1722,15,Track and Field,3,10.32,0.51
4660,1723,15,Basketball,1,8.7,0.04
4661,1723,16,Basketball,2,9.66,0.38
4662,1723,14,Soccer,1,14.4,0.3
4663,1723,15,Soccer,2,17.86,0.63
4664,1723,16,Soccer,3,24.42,0.9
4665,1723,15,Swimming,1,10.7,0.17
4666,1723,16,Swimming,2,14.48,0.53
4667,1725,14,Swimming,4,10.0,0.65
4668,1725,15,Swimming,5,11.05,0.82
4669,1725,16,Swimming,6,12.73,0.89
4670,1725,15,Track and Field,1,14.7,0.34
4671,1725,16,Track and Field,2,18.67,0.6
4672,1725,16,Soccer,1,15.0,0.29
4673,1726,16,Basketball,1,10.0,0.13
4674,1726,17,Basketball,2,13.88,0.48
4675,1726,18,Basketball,3,17.13,0.79
4676,1726,15,Soccer,2,14.9,0.56
4677,1726,16,Soccer,3,20.5,0.86
4678,1726,17,Soccer,4,23.61,0.93
4679,1726,18,Soccer,5,32.97,1.0
4680,1726,16,Track and Field,1,9.0,0.09
4681,1726,17,Track and Field,2,10.67,0.39
4682,1726,18,Track and Field,3,12.02,0.6
4683,1727,17,Swimming,1,8.3,0.01
4684,1728,15,Track and Field,1,10.7,0.18
4685,1728,16,Track and Field,2,13.35,0.47
4686,1729,15,Basketball,1,8.7,0.07
4687,1729,16,Basketball,2,10.27,0.39
4688,1729,15,Swimming,1,10.7,0.13
4689,1729,16,Swimming,2,12.25,0.46
4690,1731,15,Swimming,1,10.7,0.11
4691,1731,16,Swimming,2,12.56,0.43
4692,1731,16,Soccer,1,8.0,0.02
4693,1732,15,Swimming,1,10.7,0.13
4694,1732,16,Swimming,2,14.02,0.48
4695,1732,17,Swimming,3,16.95,0.78
4696,1732,15,Track and Field,1,10.7,0.13
4697,1732,16,Track and Field,2,14.8,0.54
4698,1732,17,Track and Field,3,17.8,0.8
4699,1733,15,Basketball,2,10.9,0.42
4700,1733,15,Track and Field,1,7.7,0.0
4701,1734,14,Track and Field,4,8.0,0.57
4702,1734,15,Track and Field,5,11.16,0.84
4703,1734,15,Swimming,1,14.7,0.32
4704,1735,17,Basketball,1,13.3,0.27
4705,1735,18,Basketball,2,15.75,0.56
4706,1735,15,Track and Field,3,13.1,0.65
4707,1735,16,Track and Field,4,16.32,0.88
4708,1735,17,Track and Field,5,22.44,0.97
4709,1735,18,Track and Field,6,31.17,1.0
4710,1736,16,Swimming,1,8.0,0.05
4711,1736,17,Swimming,2,10.82,0.4
4712,1738,14,Swimming,3,7.8,0.42
4713,1738,15,Swimming,4,10.26,0.69
4714,1740,15,Basketball,1,8.7,0.05
4715,1740,15,Track and Field,3,9.1,0.47
4716,1740,15,Swimming,3,10.1,0.52
4717,1741,14,Track and Field,3,10.8,0.55
4718,1741,14,Soccer,1,7.4,0.01
4719,1741,14,Swimming,4,8.0,0.52
4720,1743,17,Soccer,1,13.3,0.25
4721,1743,15,Basketball,3,11.1,0.61
4722,1743,16,Basketball,4,15.12,0.84
4723,1743,17,Basketball,5,19.6,0.94
4724,1743,15,Track and Field,2,8.9,0.37
4725,1743,16,Track and Field,3,12.07,0.61
4726,1743,17,Track and Field,4,14.56,0.83
4727,1744,15,Soccer,1,9.7,0.12
4728,1744,15,Track and Field,2,12.9,0.45
4729,1744,15,Basketball,4,12.3,0.77
4730,1745,16,Swimming,1,12.0,0.24
4731,1745,16,Basketball,1,13.0,0.24
4732,1747,17,Track and Field,1,11.3,0.17
4733,1747,16,Swimming,1,8.0,0.03
4734,1747,17,Swimming,2,10.42,0.39
4735,1747,17,Soccer,1,14.3,0.25
4736,1748,14,Basketball,3,14.8,0.71
4737,1748,15,Basketball,4,16.95,0.86
4738,1748,14,Track and Field,2,9.6,0.36
4739,1748,15,Track and Field,3,13.4,0.71
4740,1748,14,Swimming,3,13.8,0.68
4741,1748,15,Swimming,4,18.07,0.88
4742,1749,14,Soccer,1,9.4,0.1
4743,1749,14,Swimming,2,11.6,0.43
4744,1750,14,Soccer,1,9.4,0.09
4745,1750,15,Soccer,2,11.52,0.42
4746,1750,15,Swimming,1,12.7,0.26
4747,1752,16,Basketball,1,8.0,0.01
4748,1754,16,Basketball,1,10.0,0.12
4749,1754,15,Soccer,4,10.3,0.67
4750,1754,16,Soccer,5,13.08,0.86
4751,1754,15,Swimming,2,14.9,0.56
4752,1754,16,Swimming,3,19.99,0.85
4753,1755,17,Soccer,1,8.3,0.02
4754,1755,16,Swimming,1,14.0,0.3
4755,1755,17,Swimming,2,15.4,0.52
4756,1755,15,Basketball,4,14.3,0.82
4757,1755,16,Basketball,5,18.67,0.95
4758,1755,17,Basketball,6,23.59,0.99
4759,1756,16,Basketball,1,8.0,0.01
4760,1756,17,Basketball,2,10.16,0.4
4761,1756,15,Track and Field,2,13.9,0.48
4762,1756,16,Track and Field,3,19.07,0.79
4763,1756,17,Track and Field,4,23.46,0.94
4764,1756,16,Soccer,1,11.0,0.13
4765,1756,17,Soccer,2,15.18,0.56
4766,1757,14,Track and Field,3,12.8,0.68
4767,1757,15,Track and Field,4,16.99,0.87
4768,1757,16,Track and Field,5,21.04,0.95
4769,1757,16,Swimming,1,11.0,0.15
4770,1757,15,Basketball,1,13.7,0.3
4771,1757,16,Basketball,2,15.42,0.54
4772,1758,14,Swimming,3,13.8,0.72
4773,1758,15,Swimming,4,15.6,0.88
4774,1758,14,Soccer,1,13.4,0.24
4775,1758,15,Soccer,2,16.05,0.58
4776,1759,15,Soccer,1,13.7,0.26
4777,1759,15,Swimming,1,12.7,0.2
4778,1759,14,Track and Field,1,8.4,0.02
4779,1759,15,Track and Field,2,10.86,0.38
4780,1760,17,Track and Field,1,13.3,0.21
4781,1760,18,Track and Field,2,17.76,0.6
4782,1760,18,Basketball,1,10.6,0.14
4783,1760,17,Swimming,1,10.3,0.14
4784,1760,18,Swimming,2,11.39,0.44
4785,1762,16,Swimming,1,10.0,0.1
4786,1762,15,Basketball,3,8.1,0.43
4787,1762,16,Basketball,4,9.87,0.67
4788,1763,15,Track and Field,1,7.7,0.02
4789,1763,15,Swimming,1,8.7,0.04
4790,1767,14,Track and Field,2,13.6,0.48
4791,1767,15,Track and Field,3,18.77,0.79
4792,1767,16,Track and Field,4,20.98,0.93
4793,1767,17,Track and Field,5,26.69,0.99
4794,1768,16,Basketball,1,15.0,0.3
4795,1768,17,Basketball,2,17.57,0.58
4796,1773,15,Soccer,2,11.9,0.42
4797,1773,16,Soccer,3,15.26,0.7
4798,1773,15,Basketball,3,10.1,0.56
4799,1773,16,Basketball,4,12.46,0.76
4800,1775,14,Track and Field,3,8.8,0.48
4801,1775,15,Track and Field,4,9.92,0.65
4802,1775,16,Track and Field,5,13.16,0.84
4803,1775,16,Soccer,1,9.0,0.07
4804,1778,15,Track and Field,4,10.3,0.67
4805,1778,15,Basketball,3,13.1,0.69
4806,1780,16,Basketball,1,15.0,0.33
4807,1781,14,Swimming,1,10.4,0.1
4808,1782,15,Swimming,1,9.7,0.09
4809,1782,16,Swimming,2,10.76,0.38
4810,1782,14,Soccer,4,8.0,0.56
4811,1782,15,Soccer,5,10.23,0.77
4812,1782,16,Soccer,6,12.75,0.9
4813,1782,14,Basketball,3,11.8,0.66
4814,1782,15,Basketball,4,14.83,0.81
4815,1782,16,Basketball,5,18.27,0.94
4816,1783,15,Swimming,1,8.7,0.03
4817,1783,16,Swimming,2,9.62,0.37
4818,1783,14,Track and Field,2,8.6,0.35
4819,1783,15,Track and Field,3,10.15,0.54
4820,1783,16,Track and Field,4,12.19,0.75
4821,1784,15,Basketball,4,9.3,0.61
4822,1784,16,Basketball,5,12.36,0.84
4823,1784,16,Swimming,1,11.0,0.19
4824,1786,15,Track and Field,4,11.3,0.7
4825,1786,16,Track and Field,5,12.95,0.85
4826,1786,17,Track and Field,6,15.23,0.93
4827,1786,17,Soccer,1,12.3,0.22
4828,1788,15,Basketball,1,9.7,0.08
4829,1788,16,Basketball,2,12.43,0.44
4830,1788,17,Basketball,3,13.91,0.7
4831,1788,14,Soccer,2,12.6,0.47
4832,1788,15,Soccer,3,15.68,0.73
4833,1788,16,Soccer,4,18.74,0.91
4834,1788,17,Soccer,5,24.84,0.97
4835,1790,17,Soccer,1,11.3,0.18
4836,1790,18,Soccer,2,12.98,0.48
4837,1792,15,Track and Field,2,9.9,0.36
4838,1792,15,Soccer,2,9.9,0.38
4839,1792,15,Basketball,3,12.1,0.64
4840,1794,15,Swimming,4,12.3,0.75
4841,1794,15,Soccer,2,9.9,0.39
4842,1794,15,Basketball,4,8.3,0.54
4843,1795,15,Swimming,4,10.3,0.65
4844,1795,15,Track and Field,4,12.3,0.72
4845,1796,14,Swimming,2,12.6,0.48
4846,1796,14,Track and Field,3,14.8,0.71
4847,1797,16,Basketball,1,11.0,0.12
4848,1797,16,Swimming,1,12.0,0.24
4849,1797,16,Soccer,1,8.0,0.02
4850,1799,14,Soccer,4,15.0,0.84
4851,1799,15,Soccer,5,16.79,0.93
4852,1799,14,Basketball,1,13.4,0.29
4853,1799,15,Basketball,2,17.21,0.63
4854,1799,14,Swimming,3,12.8,0.69
4855,1799,15,Swimming,4,15.31,0.87
4856,1801,14,Track and Field,2,14.6,0.49
4857,1801,14,Basketball,4,12.0,0.76
4858,1801,14,Soccer,3,7.8,0.4
4859,1802,17,Track and Field,1,15.3,0.35
4860,1802,18,Track and Field,2,18.42,0.61
4861,1802,15,Basketball,4,15.3,0.82
4862,1802,16,Basketball,5,18.16,0.95
4863,1802,17,Basketball,6,24.98,0.99
4864,1802,18,Basketball,7,30.28,1.0
4865,1803,16,Soccer,1,12.0,0.24
4866,1803,15,Swimming,2,9.9,0.4
4867,1803,16,Swimming,3,11.75,0.6
4868,1803,15,Basketball,2,8.9,0.36
4869,1803,16,Basketball,3,11.71,0.62
4870,1804,15,Basketball,1,12.7,0.24
4871,1804,14,Soccer,1,10.4,0.14
4872,1804,15,Soccer,2,11.83,0.41
4873,1804,14,Swimming,4,12.0,0.73
4874,1804,15,Swimming,5,16.69,0.94
4875,1806,15,Track and Field,1,12.7,0.24
4876,1806,16,Track and Field,2,16.63,0.59
4877,1806,17,Track and Field,3,21.08,0.87
4878,1806,18,Track and Field,4,24.7,0.95
4879,1806,15,Swimming,4,9.3,0.62
4880,1806,16,Swimming,5,11.81,0.83
4881,1806,17,Swimming,6,14.81,0.95
4882,1806,18,Swimming,7,16.68,0.97
4883,1806,18,Basketball,1,11.6,0.14
4884,1808,14,Soccer,3,10.8,0.56
4885,1808,15,Soccer,4,14.11,0.79
4886,1808,16,Soccer,5,19.4,0.95
4887,1808,17,Soccer,6,23.65,0.99
4888,1808,14,Swimming,3,13.8,0.7
4889,1808,15,Swimming,4,16.52,0.87
4890,1808,16,Swimming,5,22.42,0.97
4891,1808,17,Swimming,6,26.3,0.99
4892,1808,17,Track and Field,1,8.3,0.05
4893,1809,15,Swimming,1,8.7,0.06
4894,1809,16,Swimming,2,10.71,0.41
4895,1809,15,Basketball,1,9.7,0.13
4896,1809,16,Basketball,2,12.41,0.45
4897,1811,15,Soccer,1,13.7,0.29
4898,1812,15,Track and Field,3,10.1,0.55
4899,1812,16,Track and Field,4,12.6,0.77
4900,1813,14,Swimming,2,11.6,0.43
4901,1813,15,Swimming,3,14.56,0.69
4902,1813,16,Swimming,4,18.01,0.9
4903,1813,15,Track and Field,1,9.7,0.12
4904,1813,16,Track and Field,2,12.84,0.47
4905,1814,17,Swimming,1,9.3,0.07
4906,1814,18,Swimming,2,10.97,0.41
4907,1814,18,Soccer,1,11.6,0.15
4908,1815,15,Track and Field,2,11.9,0.42
4909,1815,15,Soccer,2,11.9,0.43
4910,1815,15,Swimming,3,12.1,0.65
4911,1819,16,Track and Field,1,11.0,0.19
4912,1819,17,Track and Field,2,14.66,0.55
4913,1819,15,Soccer,1,11.7,0.14
4914,1819,16,Soccer,2,15.63,0.58
4915,1819,17,Soccer,3,20.94,0.86
4916,1819,17,Swimming,1,13.3,0.23
4917,1820,15,Soccer,2,7.9,0.31
4918,1820,15,Swimming,2,13.9,0.51
4919,1820,15,Basketball,2,7.9,0.35
4920,1822,14,Swimming,1,8.4,0.05
4921,1822,15,Swimming,2,10.98,0.39
4922,1822,16,Swimming,3,14.45,0.72
4923,1822,15,Track and Field,1,14.7,0.27
4924,1822,16,Track and Field,2,17.59,0.61
4925,1825,16,Basketball,1,14.0,0.29
4926,1825,17,Basketball,2,19.53,0.67
4927,1825,18,Basketball,3,21.49,0.86
4928,1825,16,Swimming,1,9.0,0.05
4929,1825,17,Swimming,2,11.5,0.44
4930,1825,18,Swimming,3,13.84,0.73
